Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
51	281	0	0.431647155	44.9852216	39.0254419	31.0763961	46.7681943	7.8551182	0	0	0	0	0	3
52	286	0	0.440110825	45.4886612	39.1497346	31.0763961	46.7681943	7.97941088	0	0	0	0	0	3
53	292	0	0.448574495	45.8318353	39.2758119	31.0763961	46.7681943	8.10548826	0	0	0	0	0	3
54	298	0	0.457038165	46.0566642	39.4013833	31.0763961	46.7681943	8.23105959	0	0	0	0	0	3
55	303	0	0.465501834	46.2415954	39.5257508	31.0763961	46.7681943	8.35542709	0	0	0	0	0	3
56	308	0	0.473965504	46.4237045	39.6489285	31.0763961	46.7681943	8.47860483	0	0	0	0	0	3
57	314	0	0.482429174	46.6242993	39.7713034	31.0763961	46.7681943	8.60097976	0	0	0	0	0	3
58	319	0	0.490892843	46.9084645	39.8943579	31.0763961	46.9084645	8.72403426	0	0	0	0	0	3
59	324	0	0.499356513	47.1917495	40.0180425	31.0763961	47.1917495	8.84771886	0	0	0	0	0	3
60	329	0	0.507820183	47.380978	40.1407581	31.0763961	47.380978	8.97043445	0	0	0	0	0	3
61	334	0	0.516283853	47.6020235	40.4130543	31.0763961	47.6020235	9.24273066	0	0	0	0	0	3
62	339	0	0.524747522	47.7856168	40.6915413	31.1823951	47.7856168	9.51719386	0	0	0	0	0	3
63	344	0	0.533211192	47.9062538	40.9702723	31.2293663	47.9062538	9.78217014	0	0	0	0	0	3
64	349	0	0.541674862	47.9600963	41.2491178	31.2454259	47.9600963	10.0495509	0	0	0	0	0	3
65	354	0	0.550138531	47.97271	41.5279059	31.2523021	47.97271	10.3195498	0	0	0	0	0	3
66	359	0	0.558602201	47.9466917	41.8061457	31.2576243	47.97271	10.5907513	0	0	0	0	0	3
67	364	0	0.567065871	47.9848301	42.0849325	31.2597227	47.9848301	10.863997	0	0	0	0	0	3
68	369	0	0.575529541	48.1056338	42.3656977	31.2997207	48.1056338	11.1360083	0	0	0	0	0	3
69	374	0	0.58399321	48.1838344	42.6470996	31.3610471	48.1838344	11.4042744	0	0	0	0	0	3
70	379	0	0.59245688	48.3056713	42.92951	31.9916849	48.3056713	11.6186067	0	0	0	0	0	3
71	384	0	0.60092055	48.3724626	43.2025229	32.8361197	48.3724626	11.7645183	0	0	0	0	0	3
72	388	0	0.609384219	48.4758383	43.4631849	33.6476896	48.4758383	11.8552045	0	0	0	0	0	3
73	393	0	0.617847889	48.5326261	43.7112672	34.3856286	48.5326261	11.9048833	0	0	0	0	0	3
