Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
44	243	0	0.372401467	-9.00214398e-08	1.11388353e-06	-1.27174041e-07	4.93201077e-05	4.82062241e-05	0	0	0	0	0	3
45	249	0	0.380865137	-7.71640058e-08	1.08741581e-06	-1.27174041e-07	4.93201077e-05	4.82326919e-05	0	0	0	0	0	3
46	254	0	0.389328807	-8.45049365e-08	1.06193927e-06	-1.27174041e-07	4.93201077e-05	4.82581684e-05	0	0	0	0	0	3
47	260	0	0.397792477	-8.01629808e-08	1.03763922e-06	-1.27174041e-07	4.93201077e-05	4.82824685e-05	0	0	0	0	0	3
48	265	0	0.406256146	-7.46035407e-08	1.0144675e-06	-1.27174041e-07	4.93201077e-05	4.83056402e-05	0	0	0	0	0	3
49	271	0	0.414719816	-6.94199446e-08	9.92347348e-07	-1.27174041e-07	4.93201077e-05	4.83277603e-05	0	0	0	0	0	3
50	276	0	0.423183486	-8.7378893e-08	9.70752823e-07	-1.27174041e-07	4.93201077e-05	4.83493549e-05	0	0	0	0	0	3
51	281	0	0.431647155	-8.36684303e-08	9.50077896e-07	-1.27174041e-07	4.93201077e-05	4.83700298e-05	0	0	0	0	0	3
52	286	0	0.440110825	-9.52264902e-08	9.29975889e-07	-1.27174041e-07	4.93201077e-05	4.83901318e-05	0	0	0	0	0	3
53	292	0	0.448574495	-8.79551305e-08	9.10769643e-07	-1.27174041e-07	4.93201077e-05	4.8409338e-05	0	0	0	0	0	3
54	298	0	0.457038165	-8.77767279e-08	8.92278044e-07	-1.27174041e-07	4.93201077e-05	4.84278296e-05	0	0	0	0	0	3
55	303	0	0.465501834	-1.05569679e-07	8.74135358e-07	-1.27174041e-07	4.93201077e-05	4.84459723e-05	0	0	0	0	0	3
56	308	0	0.473965504	-8.47961196e-08	8.57011582e-07	-1.27174041e-07	4.93201077e-05	4.84630961e-05	0	0	0	0	0	3
