Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
55	303	0	0.465501834	377.228238	313.599429	293.638033	377.228238	19.9613962	0	0	0	0	0	3
56	308	0	0.473965504	380.71508	314.797923	293.638033	380.71508	21.15989	0	0	0	0	0	3
57	314	0	0.482429174	383.97704	316.011592	293.638033	383.97704	22.3735587	0	0	0	0	0	3
58	319	0	0.490892843	386.999599	317.235523	293.638033	386.999599	23.5974899	0	0	0	0	0	3
59	324	0	0.499356513	389.786209	318.465196	293.638033	389.786209	24.8271625	0	0	0	0	0	3
60	329	0	0.507820183	392.355634	319.696703	293.638033	392.355634	26.0586698	0	0	0	0	0	3
61	334	0	0.516283853	394.713709	321.381298	293.70992	394.713709	27.7073209	0	0	0	0	0	3
62	339	0	0.524747522	396.877783	323.100762	293.790577	396.877783	29.3879186	0	0	0	0	0	3
63	344	0	0.533211192	398.858937	324.851901	293.878656	398.858937	31.0976047	0	0	0	0	0	3
64	349	0	0.541674862	400.670676	326.631768	293.973237	400.670676	32.8336836	0	0	0	0	0	3
65	354	0	0.550138531	402.319735	328.437543	294.1274	402.319735	34.5845727	0	0	0	0	0	3
66	359	0	0.558602201	403.824957	330.265836	294.292169	403.824957	36.3501226	0	0	0	0	0	3
67	364	0	0.567065871	405.201428	332.114324	294.461352	405.201428	38.1304054	0	0	0	0	0	3
68	369	0	0.575529541	406.464525	333.981043	294.631827	406.464525	39.9251351	0	0	0	0	0	3
69	374	0	0.58399321	407.63544	335.864437	294.802088	407.63544	41.7339107	0	0	0	0	0	3
70	379	0	0.59245688	408.724941	337.763151	295.054189	408.724941	43.5486555	0	0	0	0	0	3
71	384	0	0.60092055	409.747328	339.674703	295.302666	409.747328	45.369527	0	0	0	0	0	3
72	388	0	0.609384219	410.710943	341.598174	295.547407	410.710943	47.197442	0	0	0	0	0	3
73	393	0	0.617847889	411.621384	343.532741	295.788188	411.621384	49.0329044	0	0	0	0	0	3
74	398	0	0.626311559	412.482258	345.477642	296.025364	412.482258	50.8761037	0	0	0	0	0	3
75	403	0	0.634775229	413.297362	347.432175	296.373457	413.297362	52.7198921	0	0	0	0	0	3
76	407	0	0.643238898	414.070903	349.393799	296.717289	414.070903	54.5635747	0	0	0	0	0	3
77	412	0	0.651702568	414.809271	351.361999	297.057831	414.809271	56.4080185	0	0	0	0	0	3
78	416	0	0.660166238	415.519445	353.336359	297.39586	415.519445	58.2538587	0	0	0	0	0	3
79	421	0	0.668629907	416.203248	355.316482	297.73138	416.203248	60.1015379	0	0	0	0	0	3
80	425	0	0.677093577	416.863844	357.302023	298.226622	416.863844	61.9436657	0	0	0	0	0	3
81	430	0	0.685557247	417.501385	359.289936	298.715708	417.501385	63.7789716	0	0	0	0	0	3
82	435	0	0.694020917	418.118043	361.279975	299.196199	418.118043	65.6087829	0	0	0	0	0	3
83	440	0	0.702484586	418.713287	363.271927	299.667182	418.713287	67.4342348	0	0	0	0	0	3
84	444	0	0.710948256	419.294128	365.265709	300.129639	419.294128	69.2563393	0	0	0	0	0	3
85	449	0	0.719411926	419.862517	367.261257	300.812773	419.862517	71.067141	0	0	0	0	0	3
86	453	0	0.727875595	420.426724	369.254823	301.493417	420.426724	72.8644364	0	0	0	0	0	3
87	458	0	0.736339265	420.983596	371.246326	302.175126	420.983596	74.6493416	0	0	0	0	0	3
88	462	0	0.744802935	421.53967	373.235735	302.85872	421.53967	76.4228287	0	0	0	0	0	3
89	466	0	0.753266605	422.089484	375.222914	303.542263	422.089484	78.1856962	0	0	0	0	0	3
90	471	0	0.761730274	422.639624	377.20787	304.564078	422.639624	79.9278503	0	0	0	0	0	3
91	475	0	0.770193944	423.18608	379.184904	305.57763	423.18608	81.6455834	0	0	0	0	0	3
92	480	0	0.778657614	423.729739	381.154105	306.580225	423.729739	83.3408184	0	0	0	0	0	3
93	484	0	0.787121283	424.269996	383.115602	307.576034	424.269996	85.015175	0	0	0	0	0	3
94	488	0	0.795584953	424.811338	385.069523	308.578229	424.811338	86.669731	0	0	0	0	0	3
95	493	0	0.804048623	425.350463	387.015727	310.131499	425.350463	88.2900541	0	0	0	0	0	3
96	497	0	0.812512293	425.890869	388.94505	311.779657	425.890869	89.8665666	0	0	0	0	0	3
97	502	0	0.820975962	426.43126	390.85591	313.541531	426.43126	91.3968201	0	0	0	0	0	3
98	506	0	0.829439632	426.973331	392.74644	315.415675	426.973331	92.8782069	0	0	0	0	0	3
99	511	0	0.837903302	427.513401	394.614736	317.414435	427.513401	94.3078473	0	0	0	0	0	3
100	515	0	0.846366971	428.053257	396.458716	320.633626	428.053257	95.6560536	0	0	0	0	0	3
101	522	0	0.854830641	428.588429	398.257963	324.17984	428.588429	96.8987009	0	0	0	0	0	3
102	526	0	0.863294311	429.120175	400.006968	328.03804	429.120175	98.0272697	0	0	0	0	0	3
103	530	0	0.871757981	429.64535	401.700423	332.129686	429.64535	97.5156646	0	0	0	0	0	3
104	535	0	0.88022165	430.163949	403.334328	336.386318	430.163949	93.777631	0	0	0	0	0	3
105	539	0	0.88868532	430.672044	404.905757	340.712803	430.672044	89.9592406	0	0	0	0	0	3
106	543	0	0.89714899	431.173682	406.413438	345.036279	431.173682	86.137403	0	0	0	0	0	3
107	548	0	0.90561266	431.665926	407.857265	349.320517	431.665926	82.3454092	0	0	0	0	0	3
108	552	0	0.914076329	432.152479	409.237798	353.538314	432.152479	78.6141646	0	0	0	0	0	3
109	556	0	0.922539999	432.631079	410.556011	357.681529	432.631079	74.9495504	0	0	0	0	0	3
110	561	0	0.931003669	433.10603	411.813086	361.761553	433.10603	71.3444777	0	0	0	0	0	3
111	565	0	0.939467338	433.576258	413.009998	365.779208	433.576258	67.7970498	0	0	0	0	0	3
112	570	0	0.947931008	434.04681	414.147791	369.719453	434.04681	64.3273566	0	0	0	0	0	3
113	574	0	0.956394678	434.515235	415.227721	373.547682	434.515235	60.9675525	0	0	0	0	0	3
114	579	0	0.964858348	434.983879	416.251657	377.228238	434.983879	57.7556406	0	0	0	0	0	3
115	583	0	0.973322017	435.446119	417.221955	380.71508	435.446119	54.7310391	0	0	0	0	0	3
116	588	0	0.981785687	435.903682	418.141765	383.97704	435.903682	51.9266418	0	0	0	0	0	3
117	592	0	0.990249357	436.352099	419.014683	386.999599	436.352099	49.3524996	0	0	0	0	0	3
118	596	0	0.998713026	436.796022	419.844623	389.786209	436.796022	47.0098132	0	0	0	0	0	3
119	600	0	1.0071767	437.232587	420.635396	392.355634	437.232587	44.8769534	4.30326032	0	0	0	0	3
120	605	0	1.01564037	437.666086	421.390571	394.713709	437.666086	42.952377	4.31626529	0	0	0	0	3
121	609	0	1.02410404	438.093518	422.113567	396.877783	438.093518	41.2157352	4.32267677	0	0	0	0	3
122	613	0	1.03256771	438.520323	422.80761	398.858937	438.520323	39.6613866	4.32820119	0	0	0	0	3
123	617	0	1.04103137	438.941709	423.475656	400.670676	438.941709	38.2710327	4.33341443	0	0	0	0	3
124	622	0	1.04949504	439.362649	424.120522	402.319735	439.362649	37.0429139	4.33814304	0	0	0	0	3
125	626	0	1.05795871	439.778343	424.744832	403.824957	439.778343	35.9533864	4.34255007	0	0	0	0	3
126	631	0	1.06642238	440.192392	425.350956	405.201428	440.192392	34.990964	4.34674737	0	0	0	0	3
127	635	0	1.07488605	440.598074	425.9409	406.464525	440.598074	34.1335497	4.35077738	0	0	0	0	3
128	639	0	1.08334972	441.000285	426.516496	407.63544	441.000285	33.3648453	4.35468499	0	0	0	0	3
129	644	0	1.09181339	441.393664	427.079133	408.724941	441.393664	32.668723	4.35823492	0	0	0	0	3
130	648	0	1.10027706	441.781481	427.630076	409.747328	441.781481	32.0341527	4.36151942	0	0	0	0	3
131	652	0	1.10874073	442.16008	428.170288	410.710943	442.16008	31.4491366	4.36459115	0	0	0	0	3
132	656	0	1.1172044	442.533506	428.700664	411.621384	442.533506	30.9121221	4.36749641	0	0	0	0	3
133	660	0	1.12566807	442.901728	429.222003	412.482258	442.901728	30.4194697	4.37026745	0	0	0	0	3
134	665	0	1.13413174	443.270125	429.735134	413.297362	443.270125	29.9727629	4.37270962	0	0	0	0	3
135	669	0	1.14259541	443.63619	430.240782	414.070903	443.63619	29.5652867	4.37488821	0	0	0	0	3
136	673	0	1.15105908	444.003956	430.739666	414.809271	444.003956	29.1946855	4.37685854	0	0	0	0	3
137	677	0	1.15952275	444.372315	431.232383	415.519445	444.372315	28.8528708	4.37866049	0	0	0	0	3
138	681	0	1.16798642	444.744717	431.719471	416.203248	444.744717	28.5414692	4.380331	0	0	0	0	3
139	686	0	1.17645009	445.118741	432.201396	416.863844	445.118741	28.2548969	4.38165262	0	0	0	0	3
140	690	0	1.18491376	445.496697	432.67861	417.501385	445.496697	27.9953118	4.38268963	0	0	0	0	3
141	695	0	1.19337743	445.874775	433.1515	418.118043	445.874775	27.7567322	4.3834927	0	0	0	0	3
142	699	0	1.2018411	446.254777	433.620446	418.713287	446.254777	27.5414897	4.38410727	0	0	0	0	3
143	703	0	1.21030477	446.633357	434.08578	419.294128	446.633357	27.339229	4.38456578	0	0	0	0	3
144	707	0	1.21876844	447.013454	434.547769	419.862517	447.013454	27.150937	4.38462397	0	0	0	0	3
145	711	0	1.22723211	447.390176	435.006563	420.426724	447.390176	26.9634526	4.384327	0	0	0	0	3
146	716	0	1.23569578	447.766406	435.462224	420.983596	447.766406	26.7828108	4.38371261	0	0	0	0	3
147	720	0	1.24415945	448.138738	435.91481	421.53967	448.138738	26.5990686	4.38280861	0	0	0	0	3
148	724	0	1.25262312	448.510877	436.36433	422.089484	448.510877	26.4213934	4.38164481	0	0	0	0	3
149	728	0	1.26108679	448.880316	436.810844	422.639624	448.880316	26.2406915	4.37990622	0	0	0	0	3
150	732	0	1.26955046	449.249784	437.254347	423.18608	449.249784	26.0637037	4.37765649	0	0	0	0	3
151	737	0	1.27801413	449.616638	437.694856	423.729739	449.616638	25.8868991	4.37495136	0	0	0	0	3
152	741	0	1.2864778	449.983647	438.132421	424.269996	449.983647	25.7136506	4.37183854	0	0	0	0	3
153	745	0	1.29494147	450.347577	438.567048	424.811338	450.347577	25.5362384	4.36834566	0	0	0	0	3
154	749	0	1.30340514	450.709535	438.998684	425.350463	450.709535	25.3590715	4.36403124	0	0	0	0	3
